text;count;keyword
hmmmorang;1;0
tibakrn;1;0
kongkownya;1;0
tnjukkan;1;0
menjembatani;1;0
wanita?;1;0
yakutin;1;0
jokoun;1;0
rkyatnya;1;0
srndiri;1;0
menggerakn;1;0
syafahullah;1;0
untara;1;0
senangbangget;1;0
ditanamtanam;1;0
ditebang;1;0
makanansnack;1;0
diuntungotak;1;0
fotofotonya;1;0
prsiapan;1;0
demokarad;1;0
mnghadapi;1;0
djkarta;1;0
kalahkpu;1;0
kampretkasih;1;0
didengarin;1;0
golonganmu;1;0
dikeramaian;1;0
basiwikwikwik;1;0
terungkapmk;1;0
bksda;1;0
brsih2;1;0
h3ndak;1;0
losers;1;0
makpepet;1;0
mentingkab;1;0
mengacungacungkan;1;0
cutian;1;0
dijdikn;1;0
terungudkan;1;0
sineas;1;0
ujud;1;0
tebarlah;1;0
heres;1;0
weaker;1;0
greenback;1;0
kebohongankasihan;1;0
dijejalin;1;0
memililh;1;0
kuafreet;1;0
berjajar;1;0
cilendek;1;0
football;1;0
matinyawkwkwkwk;1;0
sandiwartawan;1;0
mlempemmenyedihkan;1;0
bilangwaaoowwgitu;1;0
monashlimin;1;0
tingeut;1;0
nyan;1;0
jih;1;0
jag;1;0
haiiiizzz;1;0
jeliiii;1;0
powerapalagi;1;0
678;1;0
dewo;1;0
nolkan;1;0
huahahahahahahaha;1;0
ngertibahkan;1;0
kepalanyajedot2in;1;0
omongkannya;1;0
bahasae;1;0
kartukasihan;1;0
dunlot;1;0
ussr;1;0
memblokade;1;0
cycle;1;0
ngehindarin;1;0
awk;1;0
meimbangi;1;0
penghubung;1;0
tasikmalayagarut;1;0
cipatujahciandum;1;0
bpbd;1;0
krupukdi;1;0
siiiihh;1;0
dahlaaah;1;0
ksihan;1;0
bosennnampeneg;1;0
rindupemimpincerdas;1;0
2019guanyoblos;1;0
hoen;1;0
referee;1;0
3jtbln;1;0
topiktopik;1;0
bwahahaha;1;0
terhadapmu;1;0
sihkata;1;0
salahy;1;0
kekalhany;1;0
msalhy;1;0
buaty;1;0
sekikikan;1;0
vladivostok;1;0
kolokannya;1;0
gebuggggg;1;0
keberkhahan;1;0
degkan;1;0
sodakoh;1;0
infak;1;0
diberhentikn;1;0
komusaris;1;0
pembangunn;1;0
robinson;1;0
saripetojo;1;0
cooperation;1;0
russias;1;0
eastern;1;0
cyberattack;1;0
bertaubatkembali;1;0
lohgak;1;0
equity;1;0
ajabiarin;1;0
kerjaane;1;0
nggaaaaa;1;0
semesra;1;0
janya;1;0
budipekerti;1;0
ngapusin;1;0
interaksinya;1;0
manteeffff;1;0
jugawalau;1;0
bagitanahuntukkonglomerat;1;0
bagisertifikatuntukrakyat;1;0
vm;1;0
ake;1;0
gapok;1;0
editnya;1;0
biometrik;1;0
vrocchhhh;1;0
bumnbersatu;1;0
ituserasa;1;0
kleenn;1;0
bertempurmu;1;0
aamiiiiiinnn;1;0
qobuuulll;1;0
ngejamin;1;0
kebangsa;1;0
heninglah;1;0
hanjir;1;0
twitterkok;1;0
hiburannaluri;1;0
kopet;1;0
vibes;1;0
extratime;1;0
biyasa;1;0
ngelapo;1;0
goldengol;1;0
pes;1;0
tenangkan;1;0
400taseeek;1;0
lageeee;1;0
kes;1;0
nabirasul;1;0
ditambahdikurangidibagidikali;1;0
jarakwaktubencana;1;0
terhinggaalloh;1;0
bertitah;1;0
dunguh;1;0
wuaarr;1;0
blocking;1;0
digampang;1;0
dilaknatitu;1;0
prasejarah;1;0
prabowosemua;1;0
gariskan;1;0
klmt;1;0
revenge;1;0
kubantu;1;0
bensinnya;1;0
ayal;1;0
500k;1;0
cuplik;1;0
keluhatantakutganyang;1;0
sembahan;1;0
cug;1;0
jangam;1;0
sebelum2nyamemang;1;0
etikanyamungkin;1;0
cuuuuutttttt;1;0
uwaseeeeeemngiler;1;0
bahayadosa;1;0
sajaaayang;1;0
hubbul;1;0
agamagagal;1;0
maaaannaaaaaaa;1;0
inysalloh;1;0
numbamgin;1;0
zdalik;1;0
nauzdubillah;1;0
iniudara;1;0
kenistaanitulah;1;0
johaha;1;0
5koq;1;0
aksesjalan;1;0
sesungguhnyamemalukan;1;0
sipilitu;1;0
loncatdlu;1;0
lakudan;1;0
menangklo;1;0
sahwatnya;1;0
ituklo;1;0
c0ba;1;0
biasaaaaaa;1;0
netralberdedikasi;1;0
97umurnya;1;0
pajakheheheterus;1;0
segalaitu;1;0
belakaitu;1;0
keinginanya;1;0
beratterus;1;0
pertmbhn;1;0
tohlha;1;0
hitungpertumbuhan;1;0
bapernggk;1;0
dsbsemua;1;0
swtaaminn;1;0
ngaruhnya;1;0
ondelondel;1;0
astaghfirullahdiberi;1;0
bukaterpaksa;1;0
disawa;1;0
penggilingmesin;1;0
beracaun;1;0
kluarkan;1;0
uangpun;1;0
dimadupulangkan;1;0
satisfied;1;0
spermanya;1;0
hebatkita;1;0
pitapdhl;1;0
jodohin;1;0
saptosapto;1;0
pemer;1;0
aparattidaknetral;1;0
ganteeeng;1;0
bitcoin;1;0
dipertnggjwabkan;1;0
bangmulut;1;0
indonesiamilikkitalagi;1;0
labeling;1;0
kuyusnyaaa;1;0
mmbutuhkanya;1;0
gebergeber;1;0
repotkanghahahamaniak;1;0
nurhadialdo;1;0
makernya;1;0
lobangnya;1;0
dimanakecuali;1;0
marsbanser;1;0
dnd;1;0
orchestra;1;0
pandanaran;1;0
jakal;1;0
banggaitung2;1;0
wkwkwkwkwgustiiiiiii;1;0
somsena;1;0
paksukses;1;0
lainhati;1;0
fitnahaura;1;0
gelapbadeg;1;0
psitu;1;0
kamisalahnya;1;0
kamiitu;1;0
niamin;1;0
salahkami;1;0
wedokke;1;0
kuikekno;1;0
membedakanmu;1;0
densusdatanglah;1;0
papuajgn;1;0
kkbbuktikan;1;0
hebatjgm;1;0
negaramereka;1;0
mendir;1;0
buhahahahha;1;0
diterawang;1;0
kebuli;1;0
bantenhits;1;0
rupabhkn;1;0
infonesia;1;0
otoritr;1;0
britannicus;1;0
moian;1;0
trinidad;1;0
semuauntuk;1;0
toling;1;0
perdeo;1;0
majedi;1;0
dianiayahayo;1;0
udahlahsiap2;1;0
inilama2;1;0
orangmensengsarakan;1;0
ngemisngemis;1;0
mengkin;1;0
jean;1;0
racine;1;0
1669;1;0
selamatkandemokrasiindonesia;1;0
5001000;1;0
7k;1;0
1015k;1;0
polisidikit2;1;0
maburo;1;0
wkwkwkkwkwkw;1;0
jobdes;1;0
garutluar;1;0
eeemmmm;1;0
csaamiiin;1;0
bupatimorowali;1;0
danganjarpranowo;1;0
dipanggilampdiperiksa;1;0
luncunya;1;0
masyrakatmenghina;1;0
njeplakprofokasi;1;0
berorganisasi;1;0
kaaleee;1;0
???;1;0
??????;1;0
?????;1;0
???????;1;0
??????;1;0
?????;1;0
????;1;0
???????;1;0
???????;1;0
????;1;0
gomana;1;0
nawaduka;1;0
pura?;1;0
waahaahaa;1;0
srlamanya;1;0
????;1;0
rakyatnyaapalagi;1;0
berkuasaini;1;0
pekokmisi;1;0
rakyatampketerbatasan;1;0
sangkakan;1;0
rapnya;1;0
politikdan;1;0
memekkok;1;0
klarklar;1;0
terorisny;1;0
dhukum;1;0
tbesar;1;0
bstatementkah;1;0
tried;1;0
????;1;0
???;1;0
dibego2in;1;0
ngbanting;1;0
santundan;1;0
aneeehhh;1;0
sepikannya;1;0
20gb;1;0
terimbas;1;0
retailer;1;0
nike;1;0
jalarta;1;0
bermunajat;1;0
pertanianperikananperkebunan;1;0
kitapasti;1;0
pmbeli;1;0
inspratruktur;1;0
selewengin;1;0
tndang;1;0
????;1;0
trbawa2;1;0
bliau2;1;0
????;1;0
???????;1;0
???????;1;0
????;1;0
?????;1;0
?????;1;0
???;1;0
????;1;0
????????;1;0
????;1;0
????;1;0
???????;1;0
rape;1;0
mrekasandi;1;0
ngomongaturan;1;0
anjiang;1;0
belief;1;0
liu;1;0
qiangdong;1;0
charged;1;0
betindak;1;0
eweuh;1;0
anhar;1;0
polritapi;1;0
bermetamorfosa;1;0
negnggak;1;0
pegel2;1;0
tupemimpin;1;0
bebaskok;1;0
kalabu;1;0
dakalau;1;0
brisbois;1;0
fu;1;0
chinmi;1;0
tarianasyik;1;0
hahahs;1;0
digrebek;1;0
slisih;1;0
mampb;1;0
mlotot;1;0
kelasq;1;0
apelpencitraan18m;1;0
postmo;1;0
kengawurannya;1;0
kuhap;1;0
penyelidikanpenting;1;0
reiterated;1;0
jill;1;0
bisniskalian;1;0
woowowookkkk;1;0
politikpasti;1;0
kedepanmakanya;1;0
merengutsign;1;0
nyathis;1;0
yayasannya;1;0
galunggung;1;0
antuak;1;0
kapalonyo;1;0
melompati;1;0
balesi;1;0
menyebutjika;1;0
suaraitu;1;0
kecuranganpadahal;1;0
woowowok;1;0
woowowoookkkk;1;0
pleased;1;0
pelatjurrr;1;0
jorokkk;1;0
tujuanampkepentingan;1;0
tararengkyu;1;0
berbukalah;1;0
01yess;1;0
baperhanya;1;0
penguasaini;1;0
mbakmakin;1;0
ditangkaptrus;1;0
zalimpemerintah;1;0
demokrasipemerintah;1;0
ngadulapor;1;0
inhealth;1;0
goblokampmalas;1;0
bintangpun;1;0
siapsiapdapat100milyar;1;0
azzam;1;0
ajamiskin;1;0
donkjgn;1;0
jeniuslhaente;1;0
goblakgoblokkecuali;1;0
tanggapanpaham;1;0
ngaggelo;1;0
preseiden;1;0
baldan;1;0
membetulkan;1;0
parkirannya;1;0
pribadikluarga;1;0
dbanding;1;0
didahulukan;1;0
tentarakepentingan;1;0
yaajudul;1;0
dipercayaemang;1;0
ambulancemikir;1;0
pusar;1;0
kooll;1;0
bcaratdk;1;0
dsaksikan;1;0
tvtdk;1;0
siapa2ungkapin;1;0
datalwan;1;0
kebenarannyamaap;1;0
debatitu;1;0
hijina;1;0
cipt;1;0
kakaplupakan;1;0
ngantukkkk;1;0
88th;1;0
kup;1;0
pangkostradmo;1;0
yaian;1;0
presidenkemanusian;1;0
nganyut;1;0
rasullullah;1;0
benget;1;0
valentino;1;0
terbarunya;1;0
mencek;1;0
rockdung;1;0
begundal2nya;1;0
fartai;1;0
ofosan;1;0
kekuasanya;1;0
daper;1;0
perubahanbravo;1;0
indent;1;0
mkdu;1;0
tasrifan;1;0
18000sks;1;0
20000sks;1;0
nrp;1;0
42941xx;1;0
1xx;1;0
parkirnya;1;0
ciumbuleuit;1;0
khoththob;1;0
amaliahnya;1;0
kerukunannya;1;0
dilayanikang;1;0
bohongnyamemalukan;1;0
franchaise;1;0
berambut;1;0
1830;1;0
tvhd;1;0
berjalaneh;1;0
haluskromo;1;0
circulating;1;0
reports;1;0
ksas;1;0
purported;1;0
orders;1;0
dripd;1;0
ditutuptutupi;1;0
prediksinya;1;0
surpay;1;0
solargard;1;0
vkool;1;0
direncakan;1;0
dimarih;1;0
kromohalus;1;0
akhirnyalidah;1;0
outrageous;1;0
matahnya;1;0
biggies;1;0
rekomenannya;1;0
endeess;1;0
nyadasar;1;0
pungkas;1;0
fiq;1;0
pilpil;1;0
4250kg;1;0
bramjumatberkah;1;0
matix;1;0
meikartaaaa;1;0
terrrrhorrrmatttt;1;0
wadduuh;1;0
accusations;1;0
konjokdikroscek;1;0
kagetwk;1;0
gajipecat;1;0
wm;1;0
penilaianmu;1;0
rosullullah;1;0
rocks;1;0
catwalk;1;0
stunning;1;0
skintight;1;0
sequinned;1;0
bodysuit;1;0
emosyonel;1;0
individuindividu;1;0
bermanisdahulu;1;0
lucu2annya;1;0
jumlahin;1;0
negarapenyelenggara;1;0
kapuuooook;1;0
bangsasalah;1;0
humanerror;1;0
dientri;1;0
mengeong;1;0
tulusdatang;1;0
paksaanindonesiacallsobservers;1;0
presentse;1;0
majukasus;1;0
hakimharus;1;0
dpenjara;1;0
salahtdk;1;0
0700;1;0
harapa;1;0
tan9;1;0
dinasionalkan;1;0
sijaesemoga;1;0
rmhh;1;0
handak;1;0
damaipenuh;1;0
kegembiraansalam;1;0
dehhhhhh;1;0
karbitannyontekansoangankibulankagetanbohonganbonekaan;1;0
loyalitasmu;1;0
diumpanin;1;0
kebuaya;1;0
bentakmakjleb;1;0
ngakuuuuu;1;0
wkkkkwkkk;1;0
mandai;1;0
parak;1;0
kdd;1;0
mencobaasa;1;0
mencobai;1;0
0820;1;0
mgknjd;1;0
kitin;1;0
dulunah;1;0
kulineran;1;0
lagibayar;1;0
masstandart;1;0
makanmrk;1;0
downlouad;1;0
fotokan;1;0
ergepe;1;0
tangisannya;1;0
mace;1;0
merauka;1;0
02retak;1;0
youtebe;1;0
keramasan;1;0
weleeeyy;1;0
owaalaahh;1;0
diinternal;1;0
ohlagi;1;0
2019h;1;0
khusnuzdon;1;0
vaname;1;0
iphps;1;0
ucupcayang;1;0
duplikat;1;0
tibalah;1;0
dipundak;1;0
termakbul;1;0
sangut;1;0
kerennyapenjilat;1;0
asyiapptenda;1;0
thelegendofiwanfals;1;0
samet;1;0
ngalahne;1;0
btr1;1;0
sensitive;1;0
obras;1;0
genderuwonama;1;0
bonekaamp;1;0
massiv;1;0
cemberuttgk;1;0
buzzer2nya;1;0
favoritpindah;1;0
ajamasak;1;0
kuasailah;1;0
investing;1;0
pameng;1;0
afiyat;1;0
dijambakcukup;1;0
dikontrakin;1;0
merumput;1;0
ptrotes;1;0
tetaplahkn;1;0
hitenang;1;0
sisitu;1;0
syaitonirojim;1;0
awawpekan;1;0
biaaassaaah;1;0
jossmereka;1;0
ditangkapditahan;1;0
manpaat;1;0
trbenam;1;0
bere;1;0
kupanggilin;1;0
absenakhirnya;1;0
lagiyeaaah;1;0
benciato;1;0
ngkunya;1;0
waduuw;1;0
firal;1;0
encoknya;1;0
mandalajika;1;0
menyeberangi;1;0
mandaladahulu;1;0
pakuan;1;0
digereja;1;0
siapapunsmg;1;0
hilanghukum;1;0
mempelopori;1;0
hahaui;1;0
00004;1;0
janganlahntr;1;0
tuhdah;1;0
romicukupjangan;1;0
kejantananku;1;0
sekaram2nya;1;0
turinin;1;0
bruakakaka;1;0
kekuaasaan;1;0
cairkantukinguruasnkemenagnonsertiataudemo;1;0
jkclear;1;0
indonesiaklo;1;0
kristenklu;1;0
natalsungkem;1;0
menyungjem;1;0
kagakjgan;1;0
bubarklu;1;0
punahmodel;1;0
prestasimalah;1;0
memegang2;1;0
lnjutin;1;0
lampiran;1;0
jempolfix;1;0
weeeekkkkk;1;0
dingkari;1;0
kemarenurinnya;1;0
itjma;1;0
jonkt;1;0
sijon;1;0
damatlah;1;0
goodideas;1;0
bawahinsya;1;0
tongursin;1;0
sttmen;1;0
itunpe;1;0
600rb;1;0
01rajahoax;1;0
manatau;1;0
berari;1;0
siii;1;0
lalu10;1;0
ditebu;1;0
2018jaket;1;0
jcc;1;0
499;1;0
khayak;1;0
glamour;1;0
ketidaktulusan;1;0
ketidaktulusannya;1;0
pekanya;1;0
kaborr;1;0
menjaukanya;1;0
ekooosookooor;1;0
dow;1;0
bawaanyamelihat;1;0
073;1;0
nasdaq;1;0
048;1;0
066;1;0
yoy;1;0
bohonglah;1;0
jumputan;1;0
dikaret;1;0
nggawekoyo;1;0
doboskabeh;1;0
mudh;1;0
dobos;1;0
underwstimate;1;0
skin1004;1;0
kawatnyapasangin;1;0
tehtehjd;1;0
drjart;1;0
supsidi;1;0
banjirgempatsunami;1;0
kebencanaan;1;0
hiduuuups;1;0
habbibi;1;0
trungkap;1;0
ngumbar;1;0
rezim2;1;0
sdh2;1;0
menuhankan;1;0
mobilbelum;1;0
raksaksa;1;0
sayekti;1;0
hallowdrama;1;0
suburmohon;1;0
miskininiserius;1;0
alaaaamiiiin;1;0
sadarapa;1;0
dipadang;1;0
asline;1;0
rakyatbutuhpemimpinyangjujur;1;0
rakyattakbutuhjanjilagidarikamu;1;0
shaafnya;1;0
shaaf;1;0
twt;1;0
berjabatan;1;0
saudare;1;0
sup;1;0
sunatraa;1;0
kriiiiiiiik;1;0
kriiiii?iiiiiiiik;1;0
uver;1;0
mardancuk;1;0
aduuuhgak;1;0
papuaindonesia;1;0
mahreen;1;0
187;1;0
perdesaanperdesaan;1;0
kymya;1;0
dipasarkan;1;0
ngitungbisa;1;0
rupiahlongsor;1;0
dollarmeroket;1;0
sunduuul;1;0
inisiatifnya;1;0
gaplokin;1;0
provoking;1;0
separatist;1;0
starting;1;0
pengentasan;1;0
thupak;1;0
peniputeriakpenipu;1;0
hoakteriakhoak;1;0
nkricinta;1;0
assasin;1;0
yagemes;1;0
kirimkanlah;1;0
tegaslugastdk;1;0
bhgtdk;1;0
mencledn;1;0
dibajakntr;1;0
sungguhanjuga;1;0
xxxxx;1;0
mbae;1;0
kndm;1;0
panggilah;1;0
mutlaksiapa;1;0
dyarrr;1;0
prabowokoq;1;0
berduawadaaahhh;1;0
disituasi;1;0
dikandangun;1;0
dooongkan;1;0
dmatikan;1;0
munafikgmana;1;0
menanggoblok;1;0
tangcity;1;0
nerapkan;1;0
selslu;1;0
nyawajiwa;1;0
wayahesdh;1;0
waktunyainilah;1;0
pemeriksa;1;0
nangisjalan;1;0
brharapkl;1;0
terjal;1;0
ahaaay;1;0
lanjuuuuttt;1;0
kayaaahhhhh;1;0
pfkpm;1;0
garasioiiiii;1;0
keotentikan;1;0
truspileg;1;0
udahlahsebebasnya;1;0
jugalg;1;0
kedepanbyk;1;0
akrobatnyawas;1;0
kesenptn;1;0
terburuksya;1;0
2period;1;0
??????;1;0
kjp;1;0
oksdh;1;0
2896939;1;0
mengikis;1;0
buangget;1;0
feared;1;0
bobbngeri;1;0
bohongis;1;0
terbinanya;1;0
prinsiff;1;0
polrimari;1;0
memilikidalam;1;0
eps0;1;0
argumenya;1;0
dikantin;1;0
noltapi;1;0
pdtt;1;0
renteastagfirullah;1;0
kamialhamdulillah;1;0
rapelannya;1;0
pld;1;0
dianaajadicuekin;1;0
waduhhlangka;1;0
sehan;1;0
editannya;1;0
benahiteman;1;0
keplak;1;0
basukiiiiiii;1;0
bingiiiitttty;1;0
laesjidad;1;0
digitalmu;1;0
gogelmap;1;0
menyapu;1;0
nihkalau;1;0
sekaliancewe;1;0
wayahe6;1;0
aduhmunafiqun;1;0
bercelana;1;0
kuwalitas;1;0
idm;1;0
5639;1;0
3558;1;0
gebrakpodium;1;0
jokowisetia;1;0
nces;1;0
pulangkarna;1;0
dilaporkanitu;1;0
bekerjsama;1;0
siupp;1;0
sulutan;1;0
blunder2pelanggaran;1;0
wahbiadab;1;0
taalamoral;1;0
kekuasaanakhlak;1;0
terjualbelikan;1;0
ditampakn;1;0
ajaaaaakok;1;0
tertukarhi;1;0
yacepe;1;0
loyang;1;0
kecangar;1;0
wehdijawab;1;0
nambahaan;1;0
2015juli;1;0
dioperasikan;1;0
443;1;0
ahwanya;1;0
garbibangka;1;0
???;1;0
mendong;1;0
inshoo;1;0
dinomor;1;0
juge;1;0
samehehehehe;1;0
banya2;1;0
wowluar;1;0
prabowotheleader;1;0
pemadaman;1;0
jam1016;1;0
maine;1;0
ahoaksbacoot;1;0
fouryg;1;0
dihandle;1;0
hatithr;1;0
diputih;1;0
ketattetap;1;0
fleeeennnn;1;0
prabowohalusandiagamalu;1;0
proudpsi;1;0
savesandiagauno;1;0
dinginin;1;0
orangbaikpilihjokowi;1;0
tuapengetahuan;1;0
dlbeliau;1;0
islambeliau;1;0
aksesori;1;0
hahahaahhaaha;1;0
mamp;1;0
??;1;0
??????;1;0
kalahkarena;1;0
nyakita;1;0
jeb;1;0
buzz;1;0
ajebajeb;1;0
tuang;1;0
salahanies;1;0
tanahbukan;1;0
kelautohhh;1;0
tanahtadi;1;0
banjirnga;1;0
nieskumaha;1;0
atuhh;1;0
16rb;1;0
exhausting;1;0
emirat;1;0
sampluk;1;0
hungry;1;0
jokowersakitjiwa;1;0
bangsapadahal;1;0
kako;1;0
6065;1;0
hlh;1;0
acua;1;0
terbakarlah;1;0
diidunia;1;0
diakhirataamiin;1;0
dombaternyata;1;0
dicocok;1;0
nyiyirnya;1;0
peraia;1;0
notulen;1;0
sebaliknyajadi;1;0
pencoblosanniatnya;1;0
jleeb;1;0
hetty;1;0
yuhuuu;1;0
redamnya;1;0
gitubiarin;1;0
hkmnya;1;0
tutupamptulisan;1;0
hehhehehehhehee;1;0
nyungir;1;0
auditserverkpu;1;0
ricci;1;0
enggaklah;1;0
bersandarkan;1;0
tausyah;1;0
sangkalkan;1;0
percyma;1;0
isepnya;1;0
pertannyakan;1;0
anjengg;1;0
pecatsederhana;1;0
pgi2;1;0
brtugas;1;0
konfliksyiriadia;1;0
indonesiakrn;1;0
diaingin;1;0
sanakalo;1;0
grafting;1;0
tabulampot;1;0
skincarenya;1;0
koesno;1;0
dibotol;1;0
spantanya;1;0
prabowosandipresiden2019;1;0
kuanggap;1;0
hambarranyepbasiiiikurang;1;0
ciyuuus;1;0
loeasupannya;1;0
hargatp;1;0
menyelamat;1;0
mbajak;1;0
15t;1;0
teaaa;1;0
sararea;1;0
hatimohon;1;0
sebengak2nya;1;0
agnezmo;1;0
mebdoan;1;0
penyulut;1;0
demokras;1;0
adianbung;1;0
sejahterahkan;1;0
klepek2;1;0
02menang;1;0
rakyatkami;1;0
berjamaahmrk;1;0
bumnbumn;1;0
romipun;1;0
prabowosegala;1;0
belakanganmrka;1;0
tulupplonga;1;0
plongomesakne;1;0
arguments;1;0
melowwww;1;0
golputer;1;0
taiker;1;0
suggested;1;0
akana;1;0
pekerjaa;1;0
kwalahan;1;0
bercokol;1;0
warisnya;1;0
salep88;1;0
tuduh2;1;0
bertaon;1;0
marendorendo;1;0
guild;1;0
sahabat2saudara2;1;0
sslamat;1;0
muslimmuslimah;1;0
sholatlah;1;0
mungkiiin;1;0
disorientasi;1;0
biasacangkem;1;0
kaesiap;1;0
azroil;1;0
mengintainya;1;0
berkuasadari;1;0
inihanya;1;0
burungada2;1;0
ketuapimpinan;1;0
inapgoc;1;0
oktohari;1;0
margie;1;0
shepherd;1;0
seranganserangan;1;0
tergoyahkanelektabilitas;1;0
menanjak;1;0
peres;1;0
dhebun;1;0
kereeeenn;1;0
rona;1;0
anehmenuduh;1;0
dirinyatuduhan;1;0
jokowibukankalengkaleng;1;0
terbangin;1;0
siul2;1;0
alexandermustika;1;0
hatitersiksa;1;0
kitaaasiul;1;0
bolehkejam;1;0
follbackmemalukan;1;0
billionaire;1;0
jadinyakasian;1;0
joun;1;0
empat5;1;0
cebongapa;1;0
dikolamee;1;0
tuhmendampingi;1;0
nanyaatau;1;0
rumfut;1;0
sepandaipandainya;1;0
omereka;1;0
hormatskrg;1;0
ngebut2;1;0
kayanyaprabowomenangdebat;1;0
frii;1;0
located;1;0
balis;1;0
seminyak;1;0
dandanan;1;0
kebangsaannya;1;0
kelelahannya;1;0
dicrosscheck;1;0
ngakhrsnya;1;0
datacukup;1;0
iripartai;1;0
hahahakmrn;1;0
diselamatkannya;1;0
indonesiaindah;1;0
pemimpinseharusnya;1;0
kpkcengeng;1;0
njaluknek;1;0
menyang;1;0
tetepan;1;0
sinikalau;1;0
kasimaaaaannnnnnneh;1;0
kemananan;1;0
kelanggengan;1;0
rezimparno;1;0
kampanyecukup;1;0
cukuppasti;1;0
gregetkasih;1;0
aog;1;0
alumuniummending;1;0
alumuniunya;1;0
winer;1;0
sumbut;1;0
isnew;1;0
hadeuuhhh;1;0
bumiputera;1;0
presidenlah;1;0
fokal;1;0
saikhu;1;0
bocorrrrrr;1;0
kejedug;1;0
lanjud;1;0
kecenderungan;1;0
barangmakanan;1;0
barubener2;1;0
memperhatinkan;1;0
1539juta;1;0
kuntine;1;0
zonkk;1;0
316;1;0
celometan;1;0
menulisnya;1;0
runtut;1;0
sbgaimana;1;0
kenapa2kl;1;0
gagasansemua;1;0
hiyaaaaa;1;0
bantulahkamicairkantukinasnkemenag;1;0
kuasaganti;1;0
iniweleh;1;0
welehallah;1;0
segalanyakalau;1;0
gerenduwo;1;0
bentol;1;0
nujangan;1;0
memekakkan;1;0
khayangan;1;0
bandingannye;1;0
kardusvsaluminium;1;0
kwaak;1;0
kwaaak;1;0
waak;1;0
prayforperu;1;0
wooiiiibangun;1;0
bangunnnnmsh;1;0
kardusssnanya;1;0
nochhh;1;0
dprfadlizon;1;0
rakyatwaktu;1;0
minggatwaktinya;1;0
reformasidpr;1;0
819;1;0
5515;1;0
bebaskorupsi;1;0
pencetusnya;1;0
insprastruktur;1;0
mrata;1;0
smuany;1;0
mauny;1;0
mulucukup;1;0
dimanjain;1;0
sbysubsidi;1;0
orkaybkn;1;0
miskinemg;1;0
gableg;1;0
bechik;1;0
naikekonomi;1;0
anjlokitu;1;0
pasarngerti;1;0
jawabankrn;1;0
pencitraansmua;1;0
ser?uuuu;1;0
sekaten;1;0
lalane;1;0
jempalik;1;0
membesarbesarkan;1;0
menghukumnya;1;0
direkomendasi;1;0
lgpluto;1;0
marsatausamudra;1;0
dicatata;1;0
nodasedangkan;1;0
terhiraukan;1;0
tmpakgajah;1;0
proide;1;0
ekonomitar;1;0
asalbukan02;1;0
4485;1;0
jugayg;1;0
1031;1;0
159juta;1;0
mnjumpaitau;1;0
kwitieu;1;0
hamazatisy;1;0
syayathin;1;0
biadabh;1;0
psssst;1;0
kaumkamprettttt;1;0
dehkarena;1;0
nyagimana;1;0
yatenang;1;0
begooooooooookkkkk;1;0
penyetan;1;0
hadapn;1;0
pembelaanmu;1;0
rumahjng;1;0
ring1;1;0
kekuasaannyaluar;1;0
leak;1;0
cogh;1;0
kalianjgn;1;0
menginsyafi;1;0
memoertahankan;1;0
sante2;1;0
kpalanya;1;0
mnjelama;1;0
mujahiddi;1;0
biksubesok;1;0
bnerankan;1;0
jokowiharam;1;0
sokoooor;1;0
triliyunth;1;0
grndong;1;0
istiadatnya;1;0
tenangtenangsabarsabar;1;0
searching2;1;0
gramed;1;0
mizan;1;0
rusaknyapun;1;0
prduliy;1;0
istigrfar;1;0
kecaman;1;0
kberingasan;1;0
kemanusiaany;1;0
pemisah;1;0
sanggupmu;1;0
seleq;1;0
politisicuma;1;0
kesedian;1;0
mensyaratkan;1;0
01jng;1;0
wordsmith;1;0
latasha;1;0
alcinor;1;0
rapper;1;0
firstgeneration;1;0
parents;1;0
career;1;0
mendpatkan;1;0
iwann;1;0
taeeeekkkk;1;0
pahaehsalahpaham;1;0
uasemmmm;1;0
guyuono2;1;0
disiku;1;0
barisansabarsabar;1;0
coelum;1;0
gembuse;1;0
markipat;1;0
pengadilankan;1;0
penjelasannha;1;0
div;1;0
ngacironya;1;0
bangkeeey;1;0
tunangany;1;0
israelkah;1;0
gmnnya;1;0
allaminn;1;0
nyiriiiikkkkkk;1;0
iiihhhhhh;1;0
mngangkat;1;0
ditangkat;1;0
tonggone;1;0
ruat;1;0
datangkrn;1;0
berpengetahuan;1;0
orangpihak;1;0
masukpenjara;1;0
capreswapres;1;0
muslimdadakan;1;0
disuarakannya;1;0
abnormal;1;0
wujid;1;0
welleeehhh;1;0
tulusklo;1;0
berkendakkun;1;0
fayakunjadilah;1;0
fiat;1;0
eijtima;1;0
pendak;1;0
kasebut;1;0
adohsaya;1;0
savepodiumprabowo;1;0
miahahahahahhahahahaha;1;0
internshipnya;1;0
puluhratus;1;0
phol;1;0
terpandangterhormatdisegani;1;0
akaltrus;1;0
gawatada;1;0
1priode;1;0
pkivspansasila;1;0
prihatinkemunduran;1;0
digunduli;1;0
inilucu;1;0
adduhh;1;0
euymusti;1;0
hamparan;1;0
penyusuf;1;0
dibecandain;1;0
bangardi_riau;1;0
qulyaayuhal;1;0
hihiorang;1;0
asuuuuuu;1;0
ustazulamahabib;1;0
membandel;1;0
owm;1;0
klrafikasi;1;0
seblahsemua;1;0
jelaskecenderungan;1;0
lock;1;0
gr4ce;1;0
luasblm;1;0
geyer;1;0
yotrs;1;0
lurusssss;1;0
